uid,BASICA_AREA,Zone,total_volume_prod,geometry
86236.0,0.17599999999999999,37.0,150,POINT (40.11432951067284 -15.08055522351374)
86237.0,9.6000000000000002E-2,37.0,450,POINT (40.11440193159861 -15.08195601781918)
86239.0,0.62,37.0,200,POINT (40.11441078327035 -15.08365543384914)
86242.0,2.3400000000000001E-2,37.0,50,POINT (40.09504807381187 -15.01413466322484)
86245.0,2.3400000000000001E-2,37.0,200,POINT (40.09664333459899 -15.01143312736018)
86246.0,0.16,37.0,150,POINT (40.0955869044486 -15.01218851678492)
86247.0,0.56000000000000005,37.0,500,POINT (40.09544486393987 -15.01169201240558)
86248.0,1.32,37.0,2500,POINT (40.09406492576323 -15.0146727391143)
86249.0,0.28000000000000003,37.0,200,POINT (40.09309620731808 -15.01804923438178)
86250.0,2.16,37.0,2750,POINT (40.09230242659729 -15.01742026152993)
86255.0,0.08,37.0,25,POINT (40.09372151276342 -15.02029713503727)
86256.0,0.08,37.0,70,POINT (40.09312515425137 -15.02008304661821)
86258.0,6.5000000000000002E-2,37.0,180,POINT (40.09012714188971 -14.83501531510181)
86259.0,0.112,37.0,50,POINT (40.08963108891863 -14.83431255024924)
86261.0,2.4E-2,37.0,100,POINT (40.09007010364203 -14.83661565313643)
86264.0,0.6,37.0,250,POINT (40.09123068258994 -14.83640223244354)
86267.0,0.61,37.0,850,POINT (40.09139528183537 -14.83586809590005)
86270.0,1.4,37.0,500,POINT (40.0873457709779 -14.84377009479604)
86273.0,1.62,37.0,1000,POINT (40.09050931881332 -14.8371017276499)
86274.0,0.248,37.0,750,POINT (40.08928680569939 -14.83793919353764)
86276.0,0.19120000000000001,37.0,600,POINT (40.08704627483658 -14.83590676667429)
86281.0,0.76,37.0,900,POINT (40.08700653014259 -14.8353916779427)
86284.0,0.42,37.0,250,POINT (40.11491280186872 -14.9328792400129)
86285.0,0.4,37.0,1000,POINT (40.11422990046106 -14.93386790563437)
86287.0,0.48,37.0,50,POINT (40.11556839738143 -14.93380714128813)
86291.0,0.20799999999999999,37.0,270,POINT (40.11569118576543 -14.93237825556371)
86295.0,0.21,37.0,120,POINT (40.11542891127191 -14.93199986367441)
86298.0,0.20399999999999999,37.0,250,POINT (40.11427780928743 -14.93233994717756)
86300.0,0.24,37.0,150,POINT (34.912931165297 -14.89861205522808)
86301.0,0.54,37.0,150,POINT (40.11562853227645 -14.93284863026924)
86302.0,0.48,37.0,200,POINT (40.11598368522333 -14.93320848902006)
86304.0,0.24,37.0,100,POINT (40.11593337417378 -14.93246747184588)
86305.0,0.3,37.0,100,POINT (40.13929592020756 -14.84019192206782)
86307.0,0.2,37.0,100,POINT (40.13671284312021 -14.83849618053566)
86308.0,0.6,37.0,300,POINT (40.13799307186892 -14.83629317846561)
86310.0,0.246,37.0,250,POINT (40.13810386717341 -14.83970967490468)
86313.0,0.16800000000000001,37.0,200,POINT (40.13720974784864 -14.83755358482674)
86316.0,0.20799999999999999,37.0,700,POINT (40.13709483338425 -14.83690328704466)
86319.0,0.46,37.0,200,POINT (40.14085425314653 -14.83786097071275)
86320.0,0.56999999999999995,37.0,200,POINT (40.13989909050404 -14.83647357751372)
86321.0,0.24,37.0,150,POINT (40.14106870457534 -14.83622370445207)
86323.0,0.56999999999999995,37.0,100,POINT (40.14149669445757 -14.83632101885331)
86324.0,0.4,37.0,75,POINT (40.13582855408821 -14.90573843914817)
86326.0,3.4,37.0,4000,POINT (40.13358505212524 -14.90513484855376)
86329.0,0.6,37.0,75,POINT (40.13322464519224 -14.90554342104715)
86331.0,0.8,37.0,350,POINT (40.13359456074447 -14.90695179352946)
86333.0,1.9,37.0,900,POINT (40.13493396729885 -14.90709883673643)
86335.0,0.67800000000000005,37.0,150,POINT (40.1344698851198 -14.90723673212338)
86338.0,0.34799999999999998,37.0,250,POINT (40.13380942797627 -14.90537781169266)
86339.0,0.26400000000000001,37.0,250,POINT (40.13656235189801 -14.90562632246209)
86340.0,0.56000000000000005,37.0,180,POINT (40.13716762143299 -14.90582219311015)
86342.0,0.32,37.0,50,POINT (40.13607081341424 -14.90584571485683)
86344.0,0.9,37.0,200,POINT (40.1361704119782 -14.90533899461607)
86345.0,0.2,37.0,100,POINT (40.17494864842283 -14.85644670209388)
86347.0,0.8,37.0,300,POINT (40.16828003306183 -14.85379591574192)
86350.0,0.5,37.0,75,POINT (40.16861321296557 -14.85699427632128)
86354.0,0.26400000000000001,37.0,250,POINT (40.17167304633448 -14.85049723078773)
86355.0,0.24,37.0,100,POINT (40.17132970549174 -14.86266640895576)
86356.0,0.24,37.0,75,POINT (40.16798461652174 -14.85589462895474)
86359.0,9.6000000000000002E-2,37.0,75,POINT (40.17335188870773 -14.85505371038117)
86360.0,0.5,37.0,200,POINT (40.16689812211113 -14.85432724031997)
86362.0,0.27,37.0,25,POINT (40.16750692869707 -14.85347441545814)
86365.0,0.9,37.0,250,POINT (40.12746138192438 -14.82142026627726)
86367.0,0.57999999999999996,37.0,100,POINT (40.12796419040271 -14.82161668017533)
86370.0,0.8,37.0,350,POINT (40.12814142385093 -14.81995248120574)
86371.0,0.4,37.0,200,POINT (40.12673718859696 -14.81974240012765)
86374.0,1.26,37.0,2350,POINT (40.1272706745528 -14.82048105636049)
86376.0,0.36399999999999999,37.0,500,POINT (40.12837166798884 -14.81955360011019)
86377.0,0.20799999999999999,37.0,60,POINT (40.12779283177048 -14.82262094186494)
86380.0,0.96,37.0,250,POINT (40.12672156795895 -14.82390984447752)
86382.0,0.24,37.0,150,POINT (40.12789108893557 -14.82365100224336)
86385.0,0.38,37.0,500,POINT (40.12633606632555 -14.82663272331432)
86387.0,0.3,37.0,150,POINT (40.15283525434991 -14.96059670489172)
86389.0,0.16,37.0,50,POINT (40.12074190772425 -14.9614977634583)
86390.0,1,37.0,300,POINT (40.1556583285705 -14.94949980492511)
86393.0,2,37.0,100,POINT (40.15494554108658 -14.95182660429181)
86396.0,0.36,37.0,100,POINT (40.15416818691724 -14.95425316463484)
86399.0,0.25,37.0,300,POINT (40.15386223698911 -14.95789769659485)
86401.0,0.2,37.0,150,POINT (40.15397511761437 -14.95814119714372)
86405.0,0.18,37.0,300,POINT (40.15409816661529 -14.95854736019505)
86407.0,0.1,37.0,150,POINT (40.15301563869067 -14.95781157632853)
86414.0,0.08,37.0,200,POINT (40.28306650341221 -14.99519128071456)
86420.0,0.3,37.0,1330,POINT (40.28025547648343 -14.99006375001093)
86423.0,NA,37.0,250,POINT (40.28714596544095 -14.99002493585674)
86427.0,0.22,37.0,1050,POINT (40.28505461058107 -14.99641845280035)
86435.0,0.26,37.0,50,POINT (40.28640325438523 -14.99801078788293)
86445.0,0.16,37.0,200,POINT (40.28827055175051 -14.91825577854243)
86451.0,0.16,37.0,75,POINT (40.29148783290803 -14.92150987057425)
86457.0,0.08,37.0,50,POINT (40.29041890913886 -14.92153397934537)
86460.0,0.08,37.0,100,POINT (40.29036488269945 -14.9202687829425)
86467.0,0.26,37.0,200,POINT (40.30615265609874 -15.32502207089256)
86470.0,0.126,37.0,150,POINT (40.30309539629072 -14.91785548255197)
86473.0,0.25,37.0,200,POINT (40.30412989054014 -14.91829251401704)
86477.0,0.1,37.0,800,POINT (40.30377893957716 -14.91867416205118)
86480.0,0.19,37.0,20,POINT (40.30488549206482 -14.91718541892384)
86484.0,0.26,37.0,150,POINT (40.30461569910876 -14.9171507997878)
86489.0,0.5,37.0,250,POINT (40.28732186513022 -14.92286212146307)
86493.0,0.104,37.0,200,POINT (40.28697490203197 -14.92235787225769)
86495.0,0.48,37.0,250,POINT (40.28607501891572 -14.92267026804209)
86499.0,0.27,37.0,150,POINT (40.28874591039857 -14.92158860381232)
86504.0,1,37.0,200,POINT (40.28905477664493 -14.92193939672012)
86509.0,0.47599999999999998,37.0,150,POINT (40.28676147085741 -14.92242234767278)
86513.0,0.32,37.0,50,POINT (40.32279166846028 -14.89470157383014)
86522.0,0.10199999999999999,37.0,150,POINT (40.32253585979822 -14.89390759933809)
86523.0,0.08,37.0,100,POINT (40.32201163373525 -14.8948235839685)
86528.0,0.26,37.0,200,POINT (40.32238375118796 -14.89487567264692)
86533.0,0.15,37.0,400,POINT (40.3183719117734 -14.91837362761625)
86538.0,0.35,37.0,350,POINT (40.31759706742135 -14.91783573692218)
86541.0,0.04,37.0,50,POINT (40.31797984924108 -14.91963233553715)
86543.0,0.105,37.0,30,POINT (40.3179030610617 -14.91923505258613)
86550.0,0.15,37.0,270,POINT (40.31755653245839 -14.91881220493115)
86551.0,1.1279999999999999,37.0,150,POINT (40.31735670403015 -14.91958168804335)
86561.0,0.24,37.0,100,POINT (39.55280168206421 -16.2486961143832)
86566.0,0.46200000000000002,37.0,50,POINT (39.55405893752459 -16.24987705295847)
86573.0,0.38400000000000001,37.0,750,POINT (39.55352083881536 -16.24819704675131)
86579.0,0.06,37.0,50,POINT (39.55037513688654 -16.24430001767961)
86585.0,0.35199999999999998,37.0,400,POINT (39.55490250966259 -16.250362998612)
86595.0,0.18,37.0,25,POINT (39.55041272832621 -16.21067160585011)
86597.0,0.30399999999999999,37.0,25,POINT (39.54897080850444 -16.21027758091661)
86602.0,0.26,37.0,90,POINT (39.54766858429571 -16.20964814895297)
86609.0,0.3,37.0,50,POINT (39.37454065885839 -16.46886507950054)
86631.0,0.15,37.0,100,POINT (39.41046827386394 -16.41504687786993)
86639.0,2,37.0,600,POINT (39.41282683405668 -16.41426482998236)
86641.0,0.5,37.0,150,POINT (39.73878267225406 -16.46203086177399)
86647.0,0.1,37.0,150,POINT (39.74015291890711 -16.4602362286407)
86649.0,0.15,37.0,400,POINT (39.73547254199376 -16.45866177009721)
86652.0,0.24399999999999999,37.0,150,POINT (39.73434738136118 -16.46087132779131)
86658.0,0.52,37.0,20,POINT (39.69450490359121 -16.46040148886064)
86662.0,0.05,37.0,25,POINT (39.69776291906287 -16.45985734048935)
86664.0,0.18,37.0,50,POINT (39.69830601130845 -16.45979225572508)
86665.0,0.1,37.0,90,POINT (39.69933705804125 -16.45996056801805)
86673.0,0.16,37.0,150,POINT (39.70040658222611 -16.46040896967015)
86676.0,0.22,37.0,100,POINT (39.70088173219034 -16.45968422514409)
86679.0,9.5000000000000001E-2,37.0,50,POINT (39.70984360555945 -16.41760251563356)
86682.0,3.3000000000000002E-2,37.0,300,POINT (39.71068633753899 -16.41755446917965)
86685.0,2.3400000000000001E-2,37.0,50,POINT (39.71238182338768 -16.41763912159209)
86687.0,3.3000000000000002E-2,37.0,NA,POINT (39.70929002469191 -16.41732416158694)
86690.0,0.1,37.0,20,POINT (39.70805766422593 -16.41322439489428)
86694.0,0.08,37.0,150,POINT (39.70730879883244 -16.41332635114318)
86699.0,0.25,37.0,100,POINT (39.70900192330027 -16.41276923713421)
86702.0,0.23,37.0,150,POINT (39.71001950464357 -16.41445618376922)
86706.0,0.377,37.0,300,POINT (39.70820930771807 -16.41372105531652)
86710.0,0.32900000000000001,37.0,150,POINT (39.68397135560213 -16.39759347471232)
86712.0,NA,37.0,140,POINT (39.68288383249597 -16.39724446670456)
86714.0,0.105,37.0,100,POINT (39.67503130886599 -16.39310258341992)
86716.0,0.09,37.0,50,POINT (39.6844908610568 -16.3988663586256)
86719.0,0.12,37.0,250,POINT (39.67858436200324 -16.39423013526598)
86724.0,0.104,37.0,20,POINT (39.6800493884311 -16.3954276633028)
86728.0,0.15,37.0,50,POINT (39.68091217962673 -16.39578645371218)
86731.0,0.17,37.0,50,POINT (39.68932259848821 -16.40139068290085)
86733.0,0.38,37.0,150,POINT (39.69069119442952 -16.40176585175325)
86735.0,1.39,37.0,1900,POINT (39.68994984762217 -16.40133438860727)
86740.0,7.1999999999999995E-2,37.0,50,POINT (39.68816701578832 -16.40033684363407)
86741.0,3.3000000000000002E-2,37.0,270,POINT (39.60082646243714 -16.34721618388325)
86743.0,1.7000000000000001E-2,37.0,100,POINT (39.60311932436406 -16.34691132956193)
86747.0,0.21,37.0,50,POINT (39.60300783572586 -16.34719187897084)
86748.0,0.08,37.0,50,POINT (39.60192302041632 -16.34759272453978)
86754.0,0.112,37.0,400,POINT (39.60543658146183 -16.34845047801276)
86759.0,0.45,37.0,25,POINT (39.60198328018704 -16.34281055092898)
86760.0,0.10920000000000001,37.0,50,POINT (39.60238826127737 -16.34359584894631)
86762.0,0.43,37.0,350,POINT (39.60189082065573 -16.34319048225797)
86783.0,0.1,37.0,225,POINT (38.94021758880132 -16.19935217466186)
86786.0,0.52,37.0,250,POINT (38.93989993192948 -16.19789660549019)
86846.0,6.4000000000000001E-2,37.0,150,POINT (77.06586454677053 -12.78487701998556)
86851.0,7.0000000000000007E-2,37.0,300,POINT (39.03556465268252 -16.10203901623595)
86853.0,7.0000000000000007E-2,37.0,150,POINT (39.03364726089561 -16.09978828267448)
86857.0,0.2,37.0,25,POINT (39.03702399080237 -16.10494975522377)
86862.0,0.18,37.0,50,POINT (39.03426493078747 -16.10267205019867)
86866.0,0.28599999999999998,37.0,75,POINT (39.00033833416797 -16.11541257773083)
86870.0,0.06,37.0,25,POINT (39.01223410541314 -16.11752767441714)
86887.0,9.8000000000000004E-2,37.0,250,POINT (38.93117514198328 -15.91460514368677)
86890.0,0.11,37.0,270,POINT (38.93534097953506 -15.91756267298714)
86908.0,0.08,37.0,25,POINT (39.23897836810932 -16.03563418771262)
86912.0,0.08,37.0,120,POINT (39.23788536741916 -16.03625014334436)
86915.0,0.22500000000000001,37.0,150,POINT (39.2380001387452 -16.0384377730888)
86930.0,0.21,37.0,150,POINT (39.16947957355028 -15.99677246564322)
86934.0,0.24,37.0,150,POINT (39.16943993331029 -16.00519813224699)
86937.0,NA,37.0,150,POINT (39.16946293516646 -15.99921338237712)
86940.0,0.34,37.0,150,POINT (39.17223972203555 -16.00025082166268)
86947.0,0.255,37.0,75,POINT (39.16427762700413 -16.08162019512059)
86952.0,0.16,37.0,150,POINT (39.16474559572615 -16.08217129497105)
86955.0,0.13500000000000001,37.0,100,POINT (39.15200538447252 -16.01377239721467)
86959.0,4.4999999999999998E-2,37.0,50,POINT (39.15046264624384 -16.01315873638898)
86961.0,0.28079999999999999,37.0,450,POINT (39.15207000811293 -16.01270558697294)
86971.0,0.46,37.0,150,POINT (39.14839726069826 -16.01360314995716)
86987.0,0.44,37.0,300,POINT (39.48949141411985 -16.6359342569511)
87008.0,0.54,37.0,50,POINT (39.44017046367081 -16.66446525800787)
87018.0,0.1,37.0,NA,POINT (39.44005904397655 -16.66495363411787)
87021.0,0.08,37.0,50,POINT (39.41373945161141 -16.68443400205716)
87045.0,0.18,37.0,25,POINT (39.39163542178492 -16.69008154992003)
87055.0,0.3,37.0,NA,POINT (39.39349878670546 -16.69315149721884)
87097.0,0.35,37.0,100,POINT (39.28143056346019 -16.71034687148359)
87102.0,7.0000000000000007E-2,37.0,20,POINT (39.28068952141698 -16.71034787795243)
87111.0,0.18,37.0,100,POINT (39.24402872039575 -16.64912282566513)
87122.0,0.08,37.0,12,POINT (39.24341601302739 -16.64660144252791)
87127.0,0.11,37.0,150,POINT (39.24453721108387 -16.64339099799884)
87133.0,0.14000000000000001,37.0,630,POINT (39.13242788751933 -16.52440110333038)
87153.0,0.22,37.0,350,POINT (39.05234604162998 -16.65024488949496)
87159.0,0.08,37.0,630,POINT (39.05356637712102 -16.65481874563678)
87162.0,0.12,37.0,50,POINT (39.05601693880325 -16.66513256704424)
87165.0,0.56000000000000005,37.0,150,POINT (39.05615844388164 -16.66799815879243)
87170.0,0.1,37.0,25,POINT (39.05371952757964 -16.6660100374872)
87184.0,0.14000000000000001,37.0,125,POINT (39.03060531220886 -16.56657594445692)
87187.0,0.11,37.0,80,POINT (39.03478469248464 -16.56008462069473)
87189.0,0.14000000000000001,37.0,300,POINT (39.0320487137849 -16.56595197373353)
87212.0,0.11,37.0,150,POINT (39.03909497935379 -16.50659442166397)
87215.0,0.76,37.0,475,POINT (39.03821231296185 -16.497174917822)
87229.0,0.36,37.0,50,POINT (39.07012090194622 -16.48099413913909)
87233.0,0.03,37.0,150,POINT (39.09121157862286 -16.48196235363012)
87239.0,0.2,37.0,50,POINT (39.07004598989509 -16.4811116841487)
87250.0,0.32,37.0,150,POINT (39.0547749043963 -16.45060616709539)
87252.0,0.6,37.0,100,POINT (39.05345368540217 -16.44929570235957)
87257.0,7.9200000000000007E-2,37.0,50,POINT (39.05371582887624 -16.44873515375122)
87262.0,7.8799999999999995E-2,37.0,50,POINT (39.05359253175286 -16.44318460475566)
87266.0,0.06,37.0,50,POINT (39.05258002265378 -16.44011124732377)
87269.0,0.04,37.0,25,POINT (77.98013902546758 -12.8916111251852)
87272.0,0.06,37.0,25,POINT (39.04976137916515 -16.44372794670305)
87286.0,1.5,37.0,350,POINT (39.02323484641421 -16.38265786104132)
87289.0,0.06,37.0,150,POINT (39.0210619899609 -16.38004550094129)
87296.0,0.06,37.0,50,POINT (39.02124940666212 -16.38123877447002)
87299.0,0.41599999999999998,37.0,300,POINT (39.14197064724156 -16.87147776169551)
87301.0,0.3,37.0,180,POINT (39.14245872270449 -16.87132374976465)
87304.0,4.3999999999999997E-2,37.0,50,POINT (39.14254286521102 -16.87085362993718)
87305.0,9.5000000000000001E-2,37.0,50,POINT (39.14341608791378 -16.87100669590406)
87307.0,0.08,37.0,25,POINT (39.14294682451617 -16.87120589522814)
87314.0,0.09,37.0,100,POINT (39.14140665904092 -16.87054706754037)
87316.0,0.12,37.0,75,POINT (39.14294682451617 -16.87120589522814)
87321.0,0.16800000000000001,37.0,50,POINT (39.13698005489443 -16.86395112446505)
87323.0,6.6000000000000003E-2,37.0,50,POINT (39.13621947270256 -16.86372563886957)
87325.0,0.13300000000000001,37.0,50,POINT (39.13569443300225 -16.86468418934608)
87327.0,0.05,37.0,20,POINT (39.13593843570749 -16.86456651257918)
87332.0,0.55000000000000004,37.0,1000,POINT (39.13647315317201 -16.86401473936344)
87335.0,9.6000000000000002E-2,37.0,50,POINT (39.13580635365296 -16.86365359514268)
87337.0,0.08,37.0,100,POINT (39.13565630827986 -16.8638796855603)
87341.0,0.10199999999999999,37.0,50,POINT (39.13712108174576 -16.86424029922112)
87343.0,0.28399999999999997,37.0,25,POINT (39.1830911743187 -16.80290652581985)
87345.0,7.1999999999999995E-2,37.0,50,POINT (39.17729307825523 -16.80480993162825)
87348.0,0.19,37.0,20,POINT (39.18228496256603 -16.8038383285474)
87351.0,0.12,37.0,10,POINT (39.18148738973451 -16.80399270739844)
87353.0,0.20749999999999999,37.0,100,POINT (39.17138241444312 -16.80690310184089)
87357.0,6.6000000000000003E-2,37.0,50,POINT (39.1773501514369 -16.80563249411996)
87365.0,0.126,37.0,250,POINT (39.22428097639747 -16.75449441901744)
87371.0,0.34,37.0,150,POINT (39.22548397552889 -16.75622873312274)
87381.0,0.25600000000000001,37.0,150,POINT (39.22403606313833 -16.74563576442798)
87383.0,0.37,37.0,150,POINT (39.22370788130613 -16.74579883498837)
87393.0,0.12,37.0,25,POINT (39.22346408481098 -16.74591661517825)
87408.0,0.12,37.0,50,POINT (39.39300364452993 -15.90475759497169)
87427.0,0.08,37.0,25,POINT (39.5740563049127 -16.0027717949528)
87434.0,4.8000000000000001E-2,37.0,25,POINT (39.57722328769774 -16.00228419248861)
87437.0,0.05,37.0,20,POINT (39.57578413357235 -16.00234229241923)
87444.0,0.12,37.0,250,POINT (39.5747287397847 -16.00259823756835)
87450.0,0.06,37.0,50,POINT (39.60326555440444 -15.95672337544036)
87469.0,0.25,37.0,100,POINT (39.47658902816491 -15.87446738670054)
87484.0,0.2,37.0,300,POINT (39.47691804663177 -15.87536164725156)
87491.0,0.4,37.0,250,POINT (39.47590029913186 -15.87551757101527)
87514.0,0.26,37.0,50,POINT (39.50843119488384 -15.84862126802938)
87519.0,0.2,37.0,100,POINT (39.50903143830254 -15.84963236622698)
87537.0,0.48,37.0,150,POINT (39.37679191937632 -15.85262363876321)
87544.0,0.5,37.0,200,POINT (39.37780995311731 -15.84761350053747)
87562.0,0.08,37.0,150,POINT (40.57399429706921 -15.83441157722696)
87583.0,1.28,37.0,3000,POINT (39.66977943349654 -15.88432479094481)
87597.0,0.48,37.0,50,POINT (39.6671324636792 -15.88607768631015)
87606.0,0.22,37.0,50,POINT (39.68975992532433 -15.8516277403308)
87612.0,0.06,37.0,100,POINT (39.69046873603271 -15.85134524434162)
87626.0,0.18,37.0,25,POINT (39.68953539050725 -15.85151093497256)
87634.0,0.5,37.0,200,POINT (39.55910117008516 -15.75851930998705)
87641.0,0.15,37.0,90,POINT (39.55558338887721 -15.75907976191887)
87643.0,0.17,37.0,75,POINT (39.56031394619286 -15.75823594756619)
87647.0,0.68,37.0,80,POINT (39.55986512601898 -15.7579658936151)
87655.0,0.372,37.0,150,POINT (39.55452711238026 -15.75855811755293)
87670.0,0.57399999999999995,37.0,180,POINT (39.69796719704516 -15.80756770737538)
87678.0,0.28999999999999998,37.0,50,POINT (38.83115644978647 -15.66359314493723)
87696.0,0.28000000000000003,37.0,250,POINT (38.85032260066337 -15.650552366744)
87699.0,0.33,37.0,450,POINT (38.84770326121213 -15.64715126397353)
87703.0,0.18,37.0,350,POINT (38.85849377068044 -15.66745482548172)
87708.0,8.0000000000000002E-3,37.0,75,POINT (38.85210400895141 -15.65153901190762)
87711.0,NA,37.0,100,POINT (38.8584174396852 -15.65636186991893)
87717.0,0.21,37.0,150,POINT (39.18046114971268 -15.90221882621661)
87722.0,7.0000000000000007E-2,37.0,100,POINT (39.18165529932578 -15.90040973494262)
