id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"18255",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.9117107409,-21.1474536693
"18380",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.4707605286,-21.1878019448
"18381",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.5664835458,-21.1914886437
"18382",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.6622270500,-21.1951217089
"18383",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.7579907429,-21.1987010924
"18384",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.8537743261,-21.2022267470
"18385",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.9495775007,-21.2056986261
"18386",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.0453999676,-21.2091166838
"18387",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.1412414272,-21.2124808748
"18388",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.2371015796,-21.2157911546
"18389",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3329801245,-21.2190474795
