"CONTINENT_CODE","CONTINENT_NAME","COUNTRY_CODE","COUNTRY_NAME","AREA_CODE","AREA_NAME","ADMIN_LEVEL","ITEM_CODE","ITEM_NAME","YEAR","AEREA_HARVESTED","YIELD","PRODUCTION"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","2000","1705.0","","10062.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","Most recent","1705.0","","10062.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1994","3259.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1995","3610.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1996","3536.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1997","3417.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1998","5374.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","1999","5250.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","2000","5287.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","176","Beans, Dry","Most recent","5287.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1994","79.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1995","87.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1996","91.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1997","99.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1998","173.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","1999","169.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","2000","171.0","","97.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","27","Rice, Paddy","Most recent","171.0","","97.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1994","5256.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1995","5823.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1996","5703.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1997","5512.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1998","8667.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","1999","8468.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","2000","8527.0","","11938.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","56","Maize","Most recent","8527.0","","11938.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1993","2865.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1994","3261.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1995","4264.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1996","4003.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1997","3751.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1998","1965.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","1999","1885.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","2000","2072.0","","20.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","125","Cassava","Most recent","2072.0","","20.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1994","1359.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1995","1777.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1996","1668.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1997","1705.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1998","893.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","1999","857.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","2000","942.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","176","Beans, Dry","Most recent","942.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1994","1359.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1995","2931.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1996","2935.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1997","3376.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1998","1965.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","1999","1885.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","2000","2072.0","","3.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","27","Rice, Paddy","Most recent","2072.0","","3.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1994","9511.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1995","12436.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1996","11674.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1997","11936.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1998","6253.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","1999","5997.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","2000","6781.0","","151.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008001","Buzi","2","56","Maize","Most recent","6781.0","","151.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1993","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","125","Cassava","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1994","1107.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1995","1097.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1996","1342.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1997","1730.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1998","1481.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","1999","1492.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","2000","1361.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","176","Beans, Dry","Most recent","1361.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1994","1107.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1995","1371.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1996","1790.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1997","2595.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1998","2468.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","1999","2486.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","2000","2268.0","","1951.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","27","Rice, Paddy","Most recent","2268.0","","1951.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1994","9039.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1995","8955.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1996","10961.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1997","14127.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1998","12092.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","1999","12182.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","2000","11115.0","","11115.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008002","Caia","2","56","Maize","Most recent","11115.0","","11115.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1993","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","125","Cassava","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1994","460.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1995","436.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1996","505.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1997","577.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1998","680.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","1999","787.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","2000","666.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","176","Beans, Dry","Most recent","666.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","27","Rice, Paddy","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1994","3064.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1995","2909.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1996","3364.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1997","3846.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1998","3856.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","1999","4462.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","2000","3773.0","","2491.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008003","Chemba","2","56","Maize","Most recent","3773.0","","2491.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1993","388.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1994","492.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1995","810.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1996","751.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1997","859.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1998","304.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","1999","279.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","2000","223.0","","1162.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","125","Cassava","Most recent","223.0","","1162.0"
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1994","345.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1995","567.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1996","525.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1997","601.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1998","213.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","1999","195.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","2000","156.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","176","Beans, Dry","Most recent","156.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","27","Rice, Paddy","1994","345.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","27","Rice, Paddy","1995","486.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ008004","Cheringoma","2","27","Rice, Paddy","1996","480.0","",""
